_id,createdAt,isActive,pbrand,pcategory,pdesc,pidealfor,pimage,pmrp,pname,pprice
6410293a82e66dc81547f318,2023-03-03T13:55:11.655+00:227,TRUE,Okane,Jackets,Detachable Hood Parka Jacket,Women,http://assets.myntassets.com/assets/images/20233772/2022/10/20/dc3edd61-31aa-4f65-a073-379ba629ea4e1666261777153-Okane-Women-Dusty-Pink-Solid-Parka-Jacket-with-Detachable-Ho-1.jpg,2999,Okane Women Dusty Pink Solid Parka Jacket with Det,1349
6410293a82e66dc81547f319,2023-03-03T13:55:11.655+00:228,TRUE,Campus Sutra,Jackets,Women Solid Tailored Jacket,Women,http://assets.myntassets.com/assets/images/10456310/2019/8/20/3457c8d7-12b5-402b-bcd9-c3ff8671d0a31566302450783-Campus-Sutra-Women-Button-Closed-Jacket-7881566302449376-1.jpg,2499,Campus Sutra Women Grey Solid Tailored Jacket,499
6410293a82e66dc81547f31a,2023-03-03T13:55:11.655+00:229,TRUE,Sztori,Jackets,Plus Size Longline Jacket,Women,http://assets.myntassets.com/assets/images/18131938/2022/11/15/029605ed-5612-4f4c-9ae6-894c69ba9fcf1668498779518-Sztori-Women-Jackets-651668498778812-1.jpg,5299,Sztori Plus Size Women Mustard Yellow Solid Longli,2384
6410293a82e66dc81547f31b,2023-03-03T13:55:11.655+00:230,TRUE,theRebelinme,Coats,Plus Size Longline Over Coat,Women,http://assets.myntassets.com/assets/images/20503468/2022/10/25/ee92638f-fe58-4de5-a8f9-6248d767e0801666671737443theRebelinmeWomenBlackSolidOverCoats1.jpg,5000,theRebelinme Women Plus Size Black Solid Longline ,3450
6410293a82e66dc81547f31c,2023-03-03T13:55:11.655+00:231,TRUE,Tokyo Talkies,Jackets,Women Bomber Jacket,Women,http://assets.myntassets.com/assets/images/20456524/2022/10/19/8f35ca07-78ca-4f02-96dd-3ac73c972e5e1666170283207TokyoTalkiesWomenBeigeCropSportyJacket1.jpg,3199,Tokyo Talkies Women Beige Bomber Jacket,927
6410293a82e66dc81547f31d,2023-03-03T13:55:11.655+00:232,TRUE,Vero Moda,Jackets,Women Puffer Jacket,Women,http://assets.myntassets.com/assets/images/20142992/2022/9/23/3045101f-4373-4295-8df2-c1320bf384281663920169737Jackets1.jpg,5799,Vero Moda Women Blue Solid Puffer Jacket,4059
6410293a82e66dc81547f31e,2023-03-03T13:55:11.655+00:233,TRUE,Roadster,Jackets,Washed Denim Jacket,Women,http://assets.myntassets.com/assets/images/12279336/2020/10/13/d88a566c-4e82-4889-996f-d7bb5caa3f321602581393730-Roadster-Women-Jackets-3771602581392479-1.jpg,1999,Roadster Women Blue Washed Denim Jacket,799
6410293a82e66dc81547f31f,2023-03-03T13:55:11.655+00:234,TRUE,HRX by Hrithik Roshan,Jackets,Running Rapid-Dry Jacket,Women,http://assets.myntassets.com/assets/images/11953000/2021/9/26/84d28593-56f9-4d79-9dd8-cc0b54999ae91632636747597-HRX-by-Hrithik-Roshan-Women-Rose-Wine-Solid-Rapid-Dry-Antimi-1.jpg,2399,HRX by Hrithik Roshan Women Rose Wine Solid Rapid-,1199
6410293a82e66dc81547f320,2023-03-03T13:55:11.655+00:235,TRUE,FableStreet,Coats,Women Solid Slim-Fit Double-Breasted Overcoat,Women,http://assets.myntassets.com/assets/images/15997636/2021/11/3/c16c2285-1dc4-43a9-beaa-51d3c0f78c2f1635925503240Coats1.jpg,8995,FableStreet Women Black Solid High Neck Slim-Fit D,6746
6410293a82e66dc81547f321,2023-03-03T13:55:11.655+00:236,TRUE,Roadster,Jackets,Women Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/11990666/2020/11/18/137d241a-130c-43aa-a223-6a01cf3ec9791605679646632-Roadster-Women-Jackets-1601605679644573-1.jpg,3299,Roadster Women Pink Solid Padded Jacket,1319
6410293a82e66dc81547f322,2023-03-03T13:55:11.655+00:237,TRUE,MANGO,Jackets,Longline Puffer Jacket,Women,http://assets.myntassets.com/assets/images/20841292/2022/12/7/0b88041d-9be6-466d-a84b-74a8a69668341670404988567-MANGO-Women-Sustainable-Longline-Puffer-Jacket-6751670404988-1.jpg,9490,MANGO Women Sustainable Longline Puffer Jacket,8066
6410293a82e66dc81547f323,2023-03-03T13:55:11.655+00:238,TRUE,SASSAFRAS,Jackets,Corduroy Cropped Bomber Jacket,Women,http://assets.myntassets.com/assets/images/12288112/2020/8/24/f6156d8a-0241-4f06-ae33-8b42abd51e5f1598260771946-SASSAFRAS-Women-Black-Solid-Bomber-1821598260769963-1.jpg,1999,SASSAFRAS Women Black Solid Corduroy Cropped Bombe,699
6410293a82e66dc81547f324,2023-03-03T13:55:11.655+00:239,TRUE,Tokyo Talkies,Jackets,Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/13015636/2020/11/20/70787334-f311-4415-b3a6-4ffe0e1f5a231605868799896TokyoTalkiesWomenBlueColourblockedPaddedJacket1.jpg,3599,Tokyo Talkies Women Blue Solid Padded Jacket,1187
6410293a82e66dc81547f325,2023-03-03T13:55:11.655+00:240,TRUE,Mode by Red Tape,Jackets,Padded Jacket,Women,http://assets.myntassets.com/assets/images/16011226/2021/11/5/f3f35ab0-512b-4c9b-b02d-0e0552c1f7581636085426999ModebyRedTapeWomenPurpleCropQuiltedJacket1.jpg,5799,Mode by Red Tape Women Purple Padded Jacket,1449
6410293a82e66dc81547f326,2023-03-03T13:55:11.655+00:241,TRUE,Roadster,Jackets,Washed Cropped Denim Jacket,Women,http://assets.myntassets.com/assets/images/12279326/2020/10/14/49151e71-5487-4862-af08-08564bd50c031602674659596-Roadster-Women-Jackets-8261602674657660-1.jpg,2299,Roadster Women Blue Washed Cropped Denim Jacket,699
6410293a82e66dc81547f327,2023-03-03T13:55:11.655+00:242,TRUE,Harvard,Jackets,Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/14280238/2023/1/13/2c80acc4-c887-463f-9022-428b18defdfe1673589324364-Harvard-Women-Navy-Blue-Solid-Padded-Jacket-9461673589323804-1.jpg,2999,Harvard Women Navy Blue Solid Padded Jacket,899
6410293a82e66dc81547f328,2023-03-03T13:55:11.655+00:243,TRUE,HRX by Hrithik Roshan,Jackets,Purple Running Jacket,Women,http://assets.myntassets.com/assets/images/4923935/2018/11/9/ac3712c5-350a-4824-9b7f-2480b61b51e51541737122064-HRX-by-Hrithik-Roshan-Women-Purple-Solid-Sporty-Jacket-3491541737121930-1.jpg,1899,HRX by Hrithik Roshan Women Purple Running Jacket,854
6410293a82e66dc81547f329,2023-03-03T13:55:11.655+00:244,TRUE,U.S. Polo Assn. Women,Jackets,Padded Jacket,Women,http://assets.myntassets.com/assets/images/20045326/2022/10/16/f1595c7d-6a7e-4ec8-80b9-267e1fc2d8fc1665910922052USPoloAssnWomenNavyBlueQuiltedJacket1.jpg,4099,U S Polo Assn Women Navy Blue Padded Jacket,3074
6410293a82e66dc81547f32a,2023-03-03T13:55:11.655+00:245,TRUE,Roadster,Jackets,Women Solid Padded Jacket,Women,http://assets.myntassets.com/assets/images/5388172/2018/8/6/02099edb-048e-43ec-af82-007b535298951533546922559-Roadster-Women-Jackets-6651533546920169-1.jpg,3599,Roadster Women Teal Solid Padded Jacket,1799
6410293a82e66dc81547f32b,2023-03-03T13:55:11.655+00:246,TRUE,VERO MODA CURVE,Coats,Double Breasted Overcoat,Women,http://assets.myntassets.com/assets/images/21124714/2022/12/8/06846f8b-6d8a-4c38-8f2b-18d3646cbe591670491816763Coats1.jpg,8499,VERO MODA CURVE Women Longline Double Breasted Ove,5949
6410293a82e66dc81547f32c,2023-03-03T13:55:11.655+00:247,TRUE,HRX by Hrithik Roshan,Jackets,Women Running Rapid-Dry Jacket,Women,http://assets.myntassets.com/assets/images/11953238/2020/11/18/15eb6f51-23bb-4e8e-974a-776628fb5da51605677134890-HRX-by-Hrithik-Roshan-Women-Jackets-741605677132858-1.jpg,2399,HRX by Hrithik Roshan Women Jet Black Solid Rapid-,959
6410293a82e66dc81547f32d,2023-03-03T13:55:11.655+00:248,TRUE,Mode by Red Tape,Jackets,Puffer Jacket,Women,http://assets.myntassets.com/assets/images/16440086/2021/12/9/1f9f3fa5-ab62-4f39-9852-8b1dd1a5dc281639045924464Jackets1.jpg,5399,Mode by Red Tape Women Yellow Puffer Jacket,1349
6410293a82e66dc81547f32e,2023-03-03T13:55:11.655+00:249,TRUE,Tokyo Talkies,Jackets,Women Solid Puffer Jacket,Women,http://assets.myntassets.com/assets/images/20503534/2022/10/25/f33fce10-6c67-40ef-b374-b81a704362811666676597307TokyoTalkiesWomenBlueCropPaddedJacket1.jpg,3199,Tokyo Talkies Women Blue Solid Puffer Jacket,927
6410293a82e66dc81547f32f,2023-03-03T13:55:11.655+00:250,TRUE,Campus Sutra,Sweatshirts,Women Sweatshirt,Women,http://assets.myntassets.com/assets/images/19601976/2022/8/23/52501b50-e76a-40a0-a18a-2b1c774ff5991661216781350CampusSutraWomenYellowSweatshirt1.jpg,1699,Campus Sutra Women's Mustard Yellow Printed Regula,679
6410293a82e66dc81547f330,2023-03-03T13:55:11.655+00:251,TRUE,Campus Sutra,Sweatshirts,Women Sweatshirt,Women,http://assets.myntassets.com/assets/images/19601820/2022/8/23/af5982a7-93d6-4a66-8754-388274c722e61661220083193CampusSutraWomenPinkHoodedSweatshirt1.jpg,2499,Campus Sutra Women's Pink Fleece Regular Fit Zippe,1124
6410293a82e66dc81547f331,2023-03-03T13:55:11.655+00:252,TRUE,DressBerry,Sweaters,Winter Foraging Sweaters,Women,http://assets.myntassets.com/assets/images/17856692/2022/12/22/b30d13c9-bc91-4806-b7c6-8686a45999fa1671705057289-DressBerry-Women-Sweaters-3741671705056471-1.jpg,1799,DressBerry Women Jet Black Winter Foraging Oversiz,629
6410293a82e66dc81547f332,2023-03-03T13:55:11.655+00:253,TRUE,Allen Solly Woman,Sweatshirts,Women Colourblocked Sweatshirt,Women,http://assets.myntassets.com/assets/images/21140300/2022/12/9/cc0c52ff-052d-4569-9cf3-4f6d852247e71670587910329WomenPinkPatternedRoundNeckSweatshirt1.jpg,1899,Allen Solly Woman Women Pink Colourblocked Sweatsh,930
6410293a82e66dc81547f333,2023-03-03T13:55:11.655+00:254,TRUE,Allen Solly Woman,Sweatshirts,Women Printed Sweatshirt,Women,http://assets.myntassets.com/assets/images/20965782/2022/11/29/dce4c70c-0f9f-45b6-ba7f-ba9cffd5188c1669702220596AllenSollyWomanWomenBlackPrintedHoodedSweatshirt1.jpg,2299,Allen Solly Woman Women Black Printed Hooded Sweat,1126
6410293a82e66dc81547f334,2023-03-03T13:55:11.655+00:255,TRUE,Allen Solly Woman,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/15237426/2021/9/8/1f3f57f8-a878-4f17-b644-bd77cbaccedd1631082222974-Allen-Solly-Woman-Women-Sweatshirts-6491631082222560-1.jpg,1899,Allen Solly Woman Women Grey Melange Solid Sweatsh,930
6410293a82e66dc81547f335,2023-03-03T13:55:11.655+00:256,TRUE,Allen Solly Woman,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/20512864/2022/10/26/6d96a4b3-6a0a-4328-875c-8945fd1794021666787632843WomenPinkSolidRoundNeckSweatshirt1.jpg,1699,Allen Solly Woman Women Pink Solid Sweatshirt,832
6410293a82e66dc81547f336,2023-03-03T13:55:11.655+00:257,TRUE,H&M,Sweatshirts,H&M Woman Hoodie,Women,http://assets.myntassets.com/assets/images/20225204/2022/9/30/46de40bf-ac1c-4c81-895f-afa55ad9463c1664483204046Hoodie1.jpg,1299,H&M Woman Hoodie,909
6410293a82e66dc81547f337,2023-03-03T13:55:11.655+00:258,TRUE,Allen Solly Woman,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/15237422/2021/9/8/4c5fddf3-b8f1-47ed-bfdd-44bb3bde3ea11631100436144-Allen-Solly-Woman-Women-Pink-Solid-Sweatshirt-15716311004354-1.jpg,1899,Allen Solly Woman Women Pink Solid Sweatshirt,1329
6410293a82e66dc81547f338,2023-03-03T13:55:11.655+00:259,TRUE,Allen Solly Woman,Sweatshirts,Women Printed Pullover,Women,http://assets.myntassets.com/assets/images/20512866/2022/10/26/80b0d42c-450d-4682-901f-01ccd65f18251666787753807WomenNavySolidRoundNeckSweatshirt1.jpg,1699,Allen Solly Woman Women Navy Blue Printed Pullover,832
6410293a82e66dc81547f339,2023-03-03T13:55:11.655+00:260,TRUE,Allen Solly Woman,Sweatshirts,Women Colourblocked Sweatshirt,Women,http://assets.myntassets.com/assets/images/21140292/2022/12/9/99db0664-673f-452e-a287-7d3b02aace081670587980560WomenBlackPatternedHoodedNeckSweatshirt1.jpg,2499,Allen Solly Woman Women Colourblocked Hooded Sweat,1224
6410293a82e66dc81547f33a,2023-03-03T13:55:11.655+00:261,TRUE,DressBerry,Sweaters,Winter Foraging Sweaters,Women,http://assets.myntassets.com/assets/images/17856680/2022/12/22/fcd4de12-0417-4540-9ece-5ca7fc5e21491671705046544-DressBerry-Women-Sweaters-8121671705046052-1.jpg,1799,DressBerry Women Rust Brown Winter Foraging Oversi,629
6410293a82e66dc81547f33b,2023-03-03T13:55:11.655+00:262,TRUE,H&M,Sweaters,Woman Rib-knit cardigan,Women,http://assets.myntassets.com/assets/images/20275326/2022/10/5/59e5c507-cddd-4760-be44-98a9a4b578ed1664961274306Rib-knitcardigan1.jpg,1999,H&M Woman Rib-knit cardigan,1299
6410293a82e66dc81547f33c,2023-03-03T13:55:11.655+00:263,TRUE,Fitkin,Sweatshirts,Solid Pullover Sweatshirt,Women,http://assets.myntassets.com/assets/images/13309202/2021/1/12/3469bc21-b9d9-40ed-8109-ffe0b3c30bd01610424501187FitkinWomenCharcoalGreySolidFleeceHoodedPulloverSweatshirt5.jpg,2499,Fitkin Women Charcoal Grey Solid Fleece Hooded Win,1299
6410293a82e66dc81547f33d,2023-03-03T13:55:11.655+00:264,TRUE,Allen Solly Woman,Sweatshirts,Women Solid Sweatshirt,Women,http://assets.myntassets.com/assets/images/productimage/2019/11/5/948128c7-c836-4bbf-bcd1-52d73ec04fab1572937264816-1.jpg,1799,Allen Solly Woman Pink Solid Hooded Sweatshirt,881
6410293a82e66dc81547f33e,2023-03-03T13:55:11.655+00:265,TRUE,Allen Solly Woman,Sweaters,Women Ribbed Pullover,Women,http://assets.myntassets.com/assets/images/20512634/2022/10/26/8f7a6b81-e365-4fb6-889d-61b7a1c1e8881666786957084AllenSollyWomanWomenPinkRibbedPullover1.jpg,2799,Allen Solly Woman Women Pink Ribbed Cotton Pullove,1371
6410293a82e66dc81547f33f,2023-03-03T13:55:11.655+00:266,TRUE,Allen Solly Woman,Sweatshirts,Women Printed Sweatshirt,Women,http://assets.myntassets.com/assets/images/20594660/2022/11/2/ce2f3e39-4bd3-4211-83d5-f04ea4e894391667396587570WomenBlackSolidRoundNeckSweatshirt1.jpg,1699,Allen Solly Woman Women Black Printed Sweatshirt,832
6410293a82e66dc81547f340,2023-03-03T13:55:11.655+00:267,TRUE,Allen Solly Woman,Sweatshirts,Women Cotton Sweatshirt,Women,http://assets.myntassets.com/assets/images/21140290/2022/12/9/3ed5d204-c1e0-47a0-8772-f54b42e6f0391670587946580WomenNavyPatternedHoodedNeckSweatshirt1.jpg,2299,Allen Solly Woman Women Hooded Cotton Sweatshirt,1126
6410293a82e66dc81547f341,2023-03-03T13:55:11.655+00:268,TRUE,Allen Solly Woman,Sweatshirts,Women Cotton Sweatshirt,Women,http://assets.myntassets.com/assets/images/21140288/2022/12/9/6376e53d-94be-4a57-a526-75bb11971ec11670587907044WomenNavySolidRoundNeckSweatshirt1.jpg,2299,Allen Solly Woman Women Cotton Sweatshirt,1126
6410293a82e66dc81547f342,2023-03-03T13:55:11.655+00:269,TRUE,H&M,Sweatshirts,Woman Boxy drawstring hoodie,Women,http://assets.myntassets.com/assets/images/20412202/2022/10/15/55483a76-349e-4cf1-ab8d-da60cee7924a1665807677794Boxydrawstringhoodie1.jpg,1999,H&M Woman Boxy drawstring hoodie,1999
6410293a82e66dc81547f343,2023-03-03T13:55:11.655+00:270,TRUE,TRE&PASS,Sweaters,Girls Woolen Pullover,Girls,http://assets.myntassets.com/assets/images/20481388/2022/10/20/e3ab3434-e9c2-4496-a0c3-a2e38513fed91666265011643TREPASSBoysPeach-ColouredGreyPrintedPullover1.jpg,4599,TRE&PASS Girls Peach Pink Abstract Self Design Woo,735
6410293a82e66dc81547f344,2023-03-03T13:55:11.655+00:271,TRUE,CUTECUMBER,Coats,Printed Suede Winter Overcoat,Girls,http://assets.myntassets.com/assets/images/productimage/2020/12/5/90a39ba5-6b56-46ce-904c-b5265a0772d41607167900378-1.jpg,2125,CUTECUMBER Girls Brown & Black Printed Suede Winte,880
6410293a82e66dc81547f345,2023-03-03T13:55:11.655+00:272,TRUE,TRE&PASS,Sweatshirts,Girls Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378100/2022/10/12/c8728fd2-99af-49a3-8e58-169b9aac49931665593609429Sweatshirts1.jpg,3679,TRE&PASS Girls Peach-colored Winter Self-Design Sw,588
6410293a82e66dc81547f346,2023-03-03T13:55:11.655+00:273,TRUE,TRE&PASS,Sweatshirts,Boys Printed Cotton Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378130/2022/10/12/e3c955b2-1acd-4240-9ab0-1f4157e37c261665593606818Sweatshirts1.jpg,3939,TRE&PASS Girls Yellow Self-Design Winter Hooded Sw,630
6410293a82e66dc81547f347,2023-03-03T13:55:11.655+00:274,TRUE,TRE&PASS,Sweatshirts,Girls Cotton Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378112/2022/10/12/6b2bd69d-379d-459f-91b6-3053c957685a1665591983459Sweatshirts1.jpg,3679,TRE&PASS Girls Pink Winter Self-Design Sweatshirt,588
6410293a82e66dc81547f348,2023-03-03T13:55:11.655+00:275,TRUE,Disney by Wear Your Mind,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20744836/2022/11/14/214ff27c-f4f7-4950-af66-8c82e14ddd301668427233933DisneybyWearYourMindHotPinkDalmationsCottonPolySweatshirtFor1.jpg,1999,Disney by Wear Your Mind Kids Pink Printed Sweatsh,599
6410293a82e66dc81547f349,2023-03-03T13:55:11.655+00:276,TRUE,Disney by Wear Your Mind,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20744816/2022/11/14/83758dbd-2836-42d9-b899-17a1851c46041668427241912DisneybyWearYourMindTurquoiseDalmationsCottonPolySweatshirtF1.jpg,1999,Disney by Wear Your Mind Kids Turquoise Blue Print,599
6410293a82e66dc81547f34a,2023-03-03T13:55:11.655+00:277,TRUE,Disney by Wear Your Mind,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20744800/2022/11/14/f907c364-61b7-4baf-8c5a-856a6b856c091668426910929DisneybyWearYourMindHotPinkMinnieCottonPolySweatshirtForUnis1.jpg,1999,Disney by Wear Your Mind Kids Pink Mickey & Minnie,599
6410293a82e66dc81547f34b,2023-03-03T13:55:11.655+00:278,TRUE,Disney by Wear Your Mind,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20744786/2022/11/14/a6ea52f6-28aa-4a4b-9018-cd008f6226ae1668426837443DisneybyWearYourMindTurquoiseMinnieCottonPolySweatshirtForUn1.jpg,1999,Disney by Wear Your Mind Kids Turquoise Blue Print,599
6410293a82e66dc81547f34c,2023-03-03T13:55:11.655+00:279,TRUE,Kids On Board,Sweatshirts,Printed Cotton Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20715940/2022/11/11/498b1f60-c047-41d8-8c0b-fd1c1b665efa1668181800345Sweatshirts1.jpg,1499,Kids On Board Unisex Kids Yellow Printed Cotton Sw,494
6410293a82e66dc81547f34d,2023-03-03T13:55:11.655+00:280,TRUE,Kids On Board,Sweatshirts,Printed Cotton Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20715938/2022/11/11/60b2f296-3345-4b9b-abbf-9bcd456facbd1668181762221Sweatshirts1.jpg,1499,Kids On Board Unisex Kids Blue Printed Cotton Swea,494
6410293a82e66dc81547f34e,2023-03-03T13:55:11.655+00:281,TRUE,TRE&PASS,Sweaters,Girls Printed Pullover,Girls,http://assets.myntassets.com/assets/images/20481384/2022/10/20/d45ce69b-e234-44dc-abdc-bfafb3340f1b1666265015123TREPASSBoysBeigePrintedPullover1.jpg,4499,TRE&PASS Girls Beige Animal Print Woolen Winter Pu,674
6410293a82e66dc81547f34f,2023-03-03T13:55:11.655+00:282,TRUE,TRE&PASS,Sweaters,Boys Printed Woolen Pullover,Boys,http://assets.myntassets.com/assets/images/20481372/2022/10/20/2cb14fab-6bc6-48cb-8d49-f560fceff1ac1666267032415TREPASSBoysBlackBrownPrintedPullover1.jpg,4599,TRE&PASS Girls Black & Brown Colourblocked Woolen ,735
6410293a82e66dc81547f350,2023-03-03T13:55:11.655+00:283,TRUE,TRE&PASS,Sweaters,Girls Printed Woolen Pullover,Boys,http://assets.myntassets.com/assets/images/20481366/2022/10/20/cb830186-6d33-435f-a812-53b00c9a4a991666267013036TREPASSBoysWhitePinkPrintedPullover1.jpg,4599,TRE&PASS Girls White Woolen Animal Print Winter Pu,735
6410293a82e66dc81547f351,2023-03-03T13:55:11.655+00:284,TRUE,TRE&PASS,Sweatshirts,Boys Embroidered Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378146/2022/10/12/f3a75375-f26c-4c09-859a-61c622d86b161665591995967Sweatshirts1.jpg,3939,TRE&PASS Girls Maroon Self-Design Winter Sweatshir,630
6410293a82e66dc81547f352,2023-03-03T13:55:11.655+00:285,TRUE,TRE&PASS,Sweatshirts,Boys Printed Cotton Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378138/2022/10/12/9d14cd86-a5fb-4bcb-9bae-bd97a5da439d1665596612337Sweatshirts1.jpg,3809,TRE&PASS Girls Orange Winter Self-Design Sweatshir,571
6410293a82e66dc81547f353,2023-03-03T13:55:11.655+00:286,TRUE,TRE&PASS,Sweatshirts,Printed Cotton Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378076/2022/10/12/c3b44f13-7532-440c-89a8-435559fad9511665592031739Sweatshirts1.jpg,3679,TRE&PASS Girls Camel Brown Winter Self-Design Swea,588
6410293a82e66dc81547f354,2023-03-03T13:55:11.655+00:287,TRUE,JWAAQ,Sweaters,Boys Winter Sweater,Boys,http://assets.myntassets.com/assets/images/19041690/2022/7/9/41289c4d-6b04-44e4-af92-6ab915860feb1657379535577JWAAQBoysGreyPullover1.jpg,1575,JWAAQ Boys Grey Winter  long sleeves open front Sw,1260
6410293a82e66dc81547f355,2023-03-03T13:55:11.655+00:288,TRUE,Hopscotch,Sweaters,Girls Printed Pullover,Girls,http://assets.myntassets.com/assets/images/16681542/2022/1/4/75d01f6a-4b54-4556-b6dd-2823a48f0c5b1641296294917HopscotchGirlsGreenPrinted1.jpg,1424,Hopscotch Girls Green & Red Printed Full Winter Pu,1267
6410293a82e66dc81547f356,2023-03-03T13:55:11.655+00:289,TRUE,Daffodils GIRLS WEAR,Sweatshirts,Girls Grey DaffodilsSweatshirt,Girls,http://assets.myntassets.com/assets/images/16115910/2021/11/16/b9fa24be-798f-43a1-abdf-d61d1c1a75f91637073054966DaffodilsGIRLSWEARGirlsGreyPrintedSweatshirt1.jpg,1225,Daffodils GIRLS WEAR Girls Grey Daffodils Sweatshi,1225
6410293a82e66dc81547f357,2023-03-03T13:55:11.655+00:290,TRUE,Kids On Board,Sweatshirts,Printed Cotton Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20715936/2022/11/11/1af66024-064f-4391-8200-99cfaf7a75271668179429684Sweatshirts1.jpg,1499,Kids On Board Unisex Kids Orange Printed Cotton Sw,494
6410293a82e66dc81547f358,2023-03-03T13:55:11.655+00:291,TRUE,CUTECUMBER,Coats,Girls Checked Winter OverCoat,Girls,http://assets.myntassets.com/assets/images/productimage/2020/11/26/c89abefa-a24e-49e7-bd3c-72691eafe4701606378095996-1.jpg,2390,CUTECUMBER Girls Pink & Black Checked Winter OverC,740
6410293a82e66dc81547f359,2023-03-03T13:55:11.655+00:292,TRUE,TRE&PASS,Sweaters,Girls Printed Woolen Pullover,Girls,http://assets.myntassets.com/assets/images/20481400/2022/10/20/166b6832-4654-49d9-b8dc-fc719af8afca1666265025889TREPASSBoysGreenBlackPrintedPullover1.jpg,4269,TRE&PASS Girls Green Animal Print Woolen Winter Pu,683
6410293a82e66dc81547f35a,2023-03-03T13:55:11.655+00:293,TRUE,JWAAQ,Sweaters,Unisex Kids Striped Pullover,Unisex Kids,http://assets.myntassets.com/assets/images/18506828/2022/5/30/d0c24750-a571-4d32-9ff1-0eb7ebfcb8581653908316285JWAAQUnisexKidsNavyBlueYellowStripedPullover1.jpg,850,JWAAQ Unisex Kids Navy Blue & Yellow Striped Pullo,680
6410293a82e66dc81547f35b,2023-03-03T13:55:11.655+00:294,TRUE,TRE&PASS,Sweaters,Girls Printed Woolen Pullover,Girls,http://assets.myntassets.com/assets/images/20481390/2022/10/20/c0063cfa-84f0-407d-8414-429ba52ecff91666265017114TREPASSBoysPinkRedPrintedPullover1.jpg,4239,TRE&PASS Girls Red Woolen Solid Winter Pullover,678
6410293a82e66dc81547f35c,2023-03-03T13:55:11.655+00:295,TRUE,TRE&PASS,Sweaters,Embroidered Woolen Pullover,Boys,http://assets.myntassets.com/assets/images/20481380/2022/10/20/041ea7ce-ba6b-47ba-9205-316dcbae9be21666265007731TREPASSBoysPinkGreyEmbroideredPullover1.jpg,4239,TRE&PASS Girls Pink & Grey Animal Print Woolen Win,678
6410293a82e66dc81547f35d,2023-03-03T13:55:11.655+00:296,TRUE,TRE&PASS,Sweaters,Girls Printed Woolen Pullover,Boys,http://assets.myntassets.com/assets/images/20481408/2022/10/20/9b127d91-2eb6-4410-bc58-17d613a1a1311666265040627TREPASSBoysBeigeYellowPrintedPullover1.jpg,4299,TRE&PASS Girls Beige Woolen Animal Print Winter Pu,687
6410293a82e66dc81547f35e,2023-03-03T13:55:11.655+00:297,TRUE,TRE&PASS,Sweaters,Girls Woolen Pullover,Girls,http://assets.myntassets.com/assets/images/20481394/2022/10/20/cbf87952-60b0-4033-9835-9034ebada7361666265021016TREPASSBoysWhiteOrangePrintedPullover1.jpg,4459,TRE&PASS Girls White & Orange Geometric Self Desig,668
6410293a82e66dc81547f35f,2023-03-03T13:55:11.655+00:298,TRUE,TRE&PASS,Sweatshirts,Girls Embroidered Sweatshirt,Girls,http://assets.myntassets.com/assets/images/20378136/2022/10/12/4a388498-ecf2-4700-bb08-ba100adccd751665592006781Sweatshirts1.jpg,3739,TRE&PASS Girls Pink Winter Self-Design Sweatshirt,598
6410293a82e66dc81547f360,2023-03-03T13:55:11.655+00:299,TRUE,TRE&PASS,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20378066/2022/10/12/9e209eac-ca86-42dd-85bc-c39265f6f4f21665591982584Sweatshirts1.jpg,3679,TRE&PASS Girls Red Self-Design Winter Sweatshirt,588
6410293a82e66dc81547f361,2023-03-03T13:55:11.655+00:300,TRUE,Pantaloons Baby,Sweaters,Infant Boys Cotton Sweater,Boys,http://assets.myntassets.com/assets/images/21272986/2022/12/22/1492ec6b-b1c8-40e1-9a29-87fed1e20d531671687886691PantaloonsBabyBoysNavyBlueCropTailoredJacketwithPatchwork1.jpg,799,Pantaloons Baby Infant Boys Front-Open Cotton Swea,535
